"year";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2007-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-03";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-04";"0,00";"0,81";"0,04";"0,05";"0,01";"0,05";"0,09";"0,03";"0,04";"0,00";"0,01";"0,00";"0,55"
"2007-12-05";"0,04";"0,01";"0,01";"0,00";"0,00";"0,02";"0,00";"0,05";"0,01";"0,00";"0,01";"0,00";"0,00"
"2007-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09"
"2007-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-11";"0,00";"0,00";"0,01";"0,01";"0,00";"0,01";"0,05";"0,01";"0,00";"0,00";"0,01";"0,00";"0,00"
"2007-12-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-19";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-20";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2007-12-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01"
"2007-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2007-12-30";"0,01";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00"
"2007-12-31";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-07";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2008-01-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-10";"0,08";"0,58";"0,01";"0,18";"0,05";"0,11";"0,20";"0,01";"0,25";"0,02";"0,03";"0,01";"0,46"
"2008-01-11";"0,00";"0,05";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,02"
"2008-01-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2008-01-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-17";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-19";"0,03";"0,11";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,07";"0,00";"0,00";"0,00";"0,03"
"2008-01-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-01-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-09";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,10"
"2008-02-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00"
"2008-02-14";"0,02";"0,08";"0,03";"0,08";"0,00";"0,01";"0,09";"0,05";"0,02";"0,00";"0,01";"0,00";"0,02"
"2008-02-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-02-28";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"2008-02-29";"0,00";"0,02";"0,00";"0,00";"0,00";"0,03";"0,02";"0,00";"0,01";"0,00";"0,00";"0,00";"0,06"
"2008-03-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-05";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-06";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-10";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00"
"2008-03-11";"0,01";"0,16";"0,00";"0,79";"0,00";"0,00";"0,06";"0,02";"0,05";"0,00";"0,01";"0,00";"0,67"
"2008-03-12";"0,50";"6,19";"0,09";"1,68";"0,00";"1,54";"1,82";"0,40";"2,40";"0,00";"0,11";"0,00";"9,95"
"2008-03-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-20";"0,19";"0,05";"0,35";"0,00";"0,12";"0,01";"0,06";"0,02";"0,36";"0,00";"0,33";"0,00";"0,00"
"2008-03-21";"0,03";"1,33";"0,19";"0,10";"0,17";"1,44";"2,41";"0,01";"0,37";"0,00";"0,31";"0,00";"1,60"
"2008-03-22";"2,43";"3,24";"0,00";"2,12";"0,04";"2,05";"0,46";"0,61";"2,83";"0,15";"0,15";"0,00";"7,48"
"2008-03-23";"0,05";"0,81";"0,60";"1,71";"0,02";"2,54";"2,91";"0,85";"0,18";"0,00";"0,06";"0,02";"4,22"
"2008-03-24";"0,00";"2,63";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,93";"0,00";"0,00";"0,00";"2,00"
"2008-03-25";"0,00";"0,10";"0,01";"0,00";"0,00";"0,01";"0,01";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00"
"2008-03-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-03-31";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-01";"0,00";"0,31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2008-04-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"2008-04-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,01"
"2008-04-04";"0,00";"0,00";"0,00";"0,51";"0,00";"0,00";"0,33";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-05";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,06";"0,00";"0,00";"0,00"
"2008-04-06";"0,07";"3,89";"0,00";"0,18";"0,00";"0,19";"0,13";"0,03";"0,60";"0,00";"0,00";"0,00";"1,40"
"2008-04-07";"0,00";"0,23";"0,00";"0,00";"0,00";"0,04";"0,06";"0,00";"0,06";"0,00";"0,00";"0,00";"0,20"
"2008-04-08";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-09";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2008-04-10";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,01"
"2008-04-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-04-14";"0,00";"0,47";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2008-04-15";"0,00";"0,11";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,18"
"2008-04-16";"0,28";"1,72";"0,00";"0,08";"0,00";"0,91";"0,11";"0,00";"2,04";"0,00";"0,00";"0,00";"2,77"
"2008-04-17";"0,21";"3,12";"2,84";"3,17";"1,05";"1,17";"1,84";"1,07";"1,18";"0,53";"2,06";"0,14";"1,55"
"2008-04-18";"0,00";"0,05";"0,00";"1,95";"0,00";"0,01";"0,15";"0,80";"0,02";"0,00";"0,00";"0,00";"0,95"
"2008-04-19";"0,02";"1,01";"0,14";"0,14";"0,02";"0,39";"0,47";"0,02";"0,42";"0,00";"0,04";"0,00";"1,19"
"2008-04-20";"0,09";"0,00";"0,14";"0,00";"0,02";"0,03";"0,01";"0,06";"0,20";"0,00";"0,04";"0,00";"0,00"
"2008-04-21";"1,11";"0,83";"0,01";"4,06";"0,00";"0,50";"2,57";"1,71";"1,69";"0,00";"0,53";"0,00";"0,85"
"2008-04-22";"0,64";"2,44";"0,24";"3,38";"0,10";"3,94";"2,91";"0,51";"0,92";"0,10";"1,04";"0,01";"3,68"
"2008-04-23";"1,45";"0,00";"0,69";"0,18";"0,00";"0,47";"0,44";"1,06";"0,55";"0,04";"0,18";"0,00";"0,01"
"2008-04-24";"1,84";"0,46";"0,88";"0,34";"0,02";"0,17";"0,45";"1,00";"1,04";"0,68";"0,18";"0,11";"0,01"
"2008-04-25";"0,48";"0,50";"0,05";"4,44";"0,48";"1,11";"3,81";"2,62";"0,27";"0,00";"0,77";"0,25";"2,01"
"2008-04-26";"0,00";"0,00";"0,00";"0,08";"0,09";"0,00";"0,00";"1,07";"0,00";"0,00";"0,14";"0,48";"0,00"
"2008-04-27";"0,00";"0,00";"0,00";"3,63";"0,00";"0,05";"1,38";"2,44";"0,02";"0,00";"0,01";"0,00";"0,00"
"2008-04-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00"
"2008-04-29";"0,23";"0,03";"0,00";"0,00";"1,01";"0,20";"0,00";"0,09";"0,00";"0,77";"0,05";"1,31";"0,00"
"2008-04-30";"0,01";"1,04";"0,00";"0,06";"0,00";"0,05";"0,03";"0,04";"0,19";"0,00";"0,00";"0,06";"0,18"
"2008-05-01";"0,00";"0,71";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-05-02";"0,05";"0,01";"0,00";"1,19";"0,00";"0,00";"0,09";"0,16";"0,04";"0,00";"0,00";"0,00";"0,00"
"2008-05-03";"0,00";"0,36";"0,11";"0,26";"0,06";"0,72";"0,56";"1,80";"0,00";"0,00";"0,16";"0,00";"0,51"
"2008-05-04";"0,15";"0,86";"0,25";"1,77";"0,02";"1,08";"0,29";"2,10";"1,02";"0,03";"0,03";"0,02";"0,47"
"2008-05-05";"1,11";"2,59";"3,98";"2,53";"2,22";"2,57";"3,00";"2,10";"1,81";"0,04";"4,31";"1,45";"2,54"
"2008-05-06";"0,78";"6,52";"1,28";"2,18";"3,42";"1,22";"2,79";"1,63";"2,22";"0,48";"4,36";"1,56";"4,19"
"2008-05-07";"0,00";"0,09";"0,00";"0,02";"0,00";"0,00";"0,00";"0,43";"0,03";"0,00";"0,00";"0,01";"0,00"
"2008-05-08";"0,00";"1,27";"0,00";"0,00";"0,00";"0,10";"0,12";"0,05";"0,95";"0,00";"0,00";"0,00";"0,92"
"2008-05-09";"0,67";"9,01";"0,38";"1,22";"0,40";"1,62";"2,29";"0,52";"4,17";"1,95";"0,82";"0,98";"7,43"
"2008-05-10";"1,21";"0,01";"0,00";"1,03";"0,46";"0,24";"0,50";"1,73";"0,82";"0,99";"0,01";"0,72";"0,15"
"2008-05-11";"2,96";"4,80";"4,36";"0,34";"2,45";"1,89";"1,25";"0,95";"4,12";"0,85";"3,46";"0,05";"0,62"
"2008-05-12";"0,92";"11,10";"1,99";"5,54";"0,21";"4,26";"5,87";"5,55";"6,17";"0,25";"2,06";"0,09";"9,64"
"2008-05-13";"0,53";"4,99";"5,49";"10,27";"1,14";"5,28";"8,63";"8,75";"2,84";"0,50";"4,46";"0,36";"6,23"
"2008-05-14";"0,00";"0,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,72";"0,00";"0,00";"0,00";"0,00"
"2008-05-15";"0,00";"0,69";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,41";"0,00";"0,00";"0,00";"0,00"
"2008-05-16";"0,74";"3,54";"0,02";"0,00";"0,00";"0,06";"0,01";"0,73";"4,07";"0,00";"0,00";"0,00";"1,16"
"2008-05-17";"6,98";"11,25";"5,19";"7,70";"4,65";"5,90";"4,74";"7,92";"10,65";"3,33";"4,91";"4,03";"9,69"
"2008-05-18";"0,22";"1,60";"0,02";"2,13";"0,61";"1,86";"1,65";"1,36";"0,55";"0,04";"1,03";"0,33";"4,52"
"2008-05-19";"0,20";"5,71";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"2,17";"0,00";"0,00";"0,03";"0,21"
"2008-05-20";"5,10";"1,88";"7,39";"5,18";"0,44";"7,28";"5,76";"6,47";"6,39";"2,15";"4,57";"0,36";"2,54"
"2008-05-21";"3,92";"11,98";"6,35";"7,61";"3,15";"5,88";"7,05";"3,63";"7,50";"2,80";"5,28";"0,61";"12,55"
"2008-05-22";"0,01";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,15"
"2008-05-23";"0,32";"0,29";"0,00";"0,00";"0,00";"1,46";"0,29";"0,03";"0,79";"0,00";"0,00";"0,00";"2,64"
"2008-05-24";"0,08";"5,44";"0,21";"0,13";"0,00";"0,05";"0,11";"1,20";"2,66";"0,00";"0,00";"0,00";"0,99"
"2008-05-25";"6,58";"5,60";"11,80";"11,15";"7,84";"10,48";"10,91";"9,00";"7,89";"7,35";"10,54";"4,90";"5,67"
"2008-05-26";"0,00";"0,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,01"
"2008-05-27";"0,00";"1,35";"0,00";"0,00";"0,00";"0,00";"0,00";"0,08";"0,11";"0,00";"0,00";"0,00";"1,16"
"2008-05-28";"0,02";"5,44";"0,06";"6,77";"0,46";"0,63";"3,65";"4,67";"1,02";"0,03";"0,65";"0,08";"5,97"
"2008-05-29";"0,03";"0,12";"1,66";"0,03";"4,21";"0,02";"0,11";"0,43";"0,13";"1,44";"2,22";"3,68";"0,22"
"2008-05-30";"3,21";"1,30";"7,03";"11,37";"6,94";"4,20";"5,51";"13,85";"2,76";"4,96";"8,81";"4,76";"0,78"
"2008-05-31";"0,03";"0,01";"0,00";"0,01";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-06-01";"0,61";"9,71";"0,00";"0,00";"0,00";"0,05";"0,11";"0,00";"3,73";"0,05";"0,00";"0,00";"6,10"
"2008-06-02";"3,48";"9,05";"0,00";"0,00";"1,38";"0,84";"0,00";"1,45";"8,30";"0,03";"0,01";"0,82";"3,21"
"2008-06-03";"1,89";"2,86";"4,50";"4,80";"5,11";"5,17";"5,95";"5,44";"2,77";"2,96";"4,63";"2,96";"2,84"
"2008-06-04";"4,53";"7,65";"0,00";"0,35";"0,00";"3,16";"1,04";"0,15";"6,92";"0,74";"0,05";"0,00";"6,34"
"2008-06-05";"0,00";"0,48";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,31";"0,00"
