"Date";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2095-07-05";"7,67";"0,67";"7,21";"9,71";"7,50";"6,71";"8,42";"4,48";"2,14";"10,36";"7,42";"9,39";"2,18"
"2095-07-06";"3,02";"8,74";"1,28";"0,92";"0,10";"3,31";"2,19";"0,21";"8,19";"0,16";"0,83";"0,00";"8,99"
"2095-07-07";"1,30";"1,16";"5,14";"3,37";"4,16";"7,14";"6,71";"3,28";"1,08";"0,48";"4,78";"2,67";"3,57"
"2095-07-08";"2,11";"0,12";"9,29";"14,84";"7,57";"9,66";"13,45";"11,84";"1,15";"2,55";"9,97";"4,38";"4,93"
"2095-07-09";"2,19";"5,88";"0,38";"0,04";"0,33";"0,96";"0,14";"0,01";"7,51";"0,57";"0,34";"0,09";"4,60"
"2095-07-10";"5,32";"5,74";"3,53";"0,32";"3,03";"3,39";"1,26";"0,05";"7,99";"5,28";"3,12";"0,83";"4,73"
"2095-07-11";"10,92";"9,34";"7,19";"0,75";"6,33";"6,23";"2,57";"0,28";"10,36";"11,19";"6,42";"1,82";"6,14"
"2095-07-12";"1,60";"6,08";"4,36";"4,24";"8,88";"1,28";"2,16";"6,10";"1,01";"2,69";"6,41";"5,49";"3,60"
"2095-07-13";"10,33";"12,72";"14,54";"6,71";"14,04";"14,69";"11,88";"10,31";"8,05";"11,34";"14,08";"7,77";"11,47"
"2095-07-14";"0,20";"0,01";"0,00";"0,07";"0,00";"0,00";"0,00";"1,27";"0,54";"0,00";"0,00";"0,28";"0,47"
"2095-07-15";"1,96";"3,01";"0,80";"5,05";"0,85";"0,42";"2,56";"1,78";"1,72";"2,00";"1,29";"1,66";"1,60"
"2095-07-16";"2,73";"1,97";"4,95";"0,88";"6,14";"3,21";"1,75";"2,69";"2,21";"11,78";"4,36";"6,12";"0,02"
"2095-07-17";"8,04";"7,23";"10,61";"1,34";"9,15";"7,44";"3,74";"6,93";"7,13";"15,56";"9,34";"3,66";"2,52"
"2095-07-18";"9,94";"14,83";"1,47";"9,99";"0,43";"2,71";"4,68";"12,85";"16,46";"1,59";"2,37";"1,33";"9,75"
"2095-07-19";"5,06";"12,17";"5,76";"5,33";"8,41";"6,51";"6,03";"6,67";"12,01";"1,27";"7,06";"5,62";"10,09"
"2095-07-20";"7,91";"3,81";"10,64";"16,58";"15,27";"4,60";"9,34";"11,97";"3,18";"9,80";"14,10";"8,27";"1,31"
"2095-07-21";"3,98";"2,51";"7,16";"16,96";"3,35";"6,36";"11,69";"8,76";"4,04";"4,56";"7,58";"0,71";"3,61"
"2095-07-22";"4,51";"15,39";"4,46";"7,83";"0,92";"7,30";"8,10";"4,42";"11,68";"1,14";"3,79";"0,22";"14,69"
"2095-07-23";"2,75";"7,44";"5,33";"10,30";"0,64";"8,09";"10,57";"5,46";"5,99";"0,65";"4,52";"0,16";"5,97"
"2095-07-24";"1,39";"4,82";"0,24";"0,60";"0,66";"0,45";"0,14";"4,05";"6,13";"0,04";"0,44";"0,98";"2,03"
"2095-07-25";"1,77";"0,01";"3,57";"0,61";"2,87";"2,59";"1,56";"1,47";"0,62";"4,88";"3,05";"0,79";"0,23"
"2095-07-26";"6,26";"7,19";"9,96";"1,57";"7,77";"8,26";"4,74";"2,75";"7,09";"12,71";"8,43";"2,12";"6,66"
"2095-07-27";"8,03";"5,44";"0,37";"2,33";"1,03";"1,42";"1,17";"1,25";"5,81";"2,42";"0,59";"4,83";"4,70"
"2095-07-28";"15,48";"8,86";"12,01";"20,00";"13,88";"10,06";"13,82";"22,94";"10,74";"11,84";"14,38";"11,37";"8,27"
"2095-07-29";"4,89";"9,75";"5,54";"11,00";"1,80";"8,29";"10,58";"4,91";"10,15";"0,66";"5,21";"0,79";"11,15"
"2095-07-30";"6,81";"5,79";"0,00";"0,01";"0,08";"0,78";"0,01";"0,04";"4,70";"1,48";"0,01";"0,43";"1,80"
"2095-07-31";"11,67";"4,16";"4,67";"8,93";"3,12";"6,05";"7,54";"5,57";"7,00";"4,61";"4,86";"2,72";"3,12"
"2095-08-01";"17,76";"10,32";"9,49";"5,21";"9,91";"11,73";"8,43";"6,96";"14,38";"10,20";"9,32";"6,33";"9,88"
"2095-08-02";"4,95";"7,27";"19,73";"25,79";"25,98";"13,94";"20,23";"29,99";"3,77";"11,57";"23,70";"20,57";"8,66"
"2095-08-03";"5,75";"12,16";"7,13";"10,84";"0,74";"12,38";"13,39";"5,40";"13,26";"0,71";"5,52";"0,01";"14,71"
"2095-08-04";"6,16";"4,80";"8,71";"1,06";"6,46";"7,98";"4,56";"0,12";"7,47";"10,86";"7,23";"1,75";"5,43"
"2095-08-05";"9,35";"10,10";"7,99";"0,81";"6,50";"6,84";"3,32";"0,15";"10,65";"11,42";"6,84";"1,78";"6,26"
"2095-08-06";"0,75";"1,30";"3,30";"5,81";"0,38";"4,83";"6,46";"1,81";"0,53";"0,24";"2,72";"0,00";"3,11"
"2095-08-07";"3,42";"9,02";"1,11";"6,59";"1,52";"1,69";"3,41";"5,36";"10,99";"0,88";"1,70";"6,14";"6,70"
"2095-08-08";"34,38";"10,48";"54,04";"10,80";"46,01";"40,75";"25,56";"16,79";"15,81";"68,83";"47,64";"16,81";"10,05"
"2095-08-09";"20,12";"13,65";"11,37";"12,55";"4,12";"16,93";"15,59";"7,51";"17,11";"9,10";"9,28";"1,00";"15,18"
"2095-08-10";"0,12";"4,89";"1,54";"2,26";"4,13";"0,08";"0,88";"3,39";"0,94";"0,13";"2,77";"2,77";"3,18"
"2095-08-11";"3,26";"6,03";"3,41";"2,59";"3,60";"4,98";"4,07";"2,88";"7,92";"0,44";"3,54";"2,33";"6,99"
"2095-08-12";"3,01";"5,91";"3,59";"6,50";"3,73";"2,94";"4,30";"4,09";"6,87";"7,15";"3,70";"4,26";"3,25"
"2095-08-13";"10,95";"6,31";"5,87";"1,26";"5,68";"7,91";"4,82";"1,31";"9,55";"14,74";"4,43";"7,28";"5,22"
"2095-08-14";"0,97";"3,02";"3,02";"3,00";"2,75";"3,87";"3,78";"7,30";"2,78";"0,27";"2,94";"1,76";"2,00"
"2095-08-15";"4,04";"5,43";"4,47";"14,14";"4,20";"3,72";"8,55";"10,92";"5,33";"0,87";"6,01";"2,63";"4,55"
"2095-08-16";"2,45";"2,95";"3,06";"1,84";"2,49";"4,98";"4,36";"6,01";"1,02";"1,51";"2,37";"6,22";"5,28"
"2095-08-17";"8,11";"6,82";"7,99";"4,66";"11,31";"5,56";"3,90";"9,84";"10,67";"7,82";"9,31";"6,69";"6,40"
"2095-08-18";"9,80";"15,83";"11,21";"10,45";"6,38";"15,36";"14,54";"4,23";"18,45";"6,39";"9,35";"7,94";"15,37"
"2095-08-19";"12,66";"16,92";"14,81";"12,65";"8,26";"17,19";"16,45";"5,64";"15,33";"12,14";"12,43";"6,25";"16,33"
"2095-08-20";"4,54";"17,26";"4,38";"6,30";"4,03";"6,80";"7,08";"2,97";"12,35";"1,57";"4,02";"10,14";"14,96"
"2095-08-21";"1,89";"8,54";"3,92";"3,69";"7,01";"3,99";"4,14";"4,55";"6,29";"1,49";"4,79";"9,69";"6,32"
"2095-08-22";"0,22";"0,01";"1,06";"5,13";"1,05";"0,39";"2,65";"5,57";"0,01";"2,11";"1,49";"2,38";"0,45"
"2095-08-23";"8,88";"1,67";"2,44";"2,70";"0,44";"5,15";"4,19";"6,01";"3,56";"2,02";"1,76";"0,96";"2,95"
"2095-08-24";"17,12";"10,34";"11,86";"10,00";"9,57";"12,80";"11,25";"10,03";"14,50";"11,18";"11,34";"4,57";"9,22"
"2095-08-25";"3,38";"7,59";"6,49";"14,74";"7,13";"4,90";"9,48";"9,50";"9,33";"2,52";"8,18";"6,20";"5,89"
"2095-08-26";"4,06";"7,48";"6,04";"14,59";"0,80";"8,94";"13,01";"7,84";"7,16";"0,72";"5,49";"0,12";"9,08"
"2095-08-27";"4,86";"7,07";"5,63";"2,99";"7,16";"4,78";"3,60";"3,48";"7,94";"5,37";"6,05";"5,45";"6,02"
"2095-08-28";"12,78";"9,84";"12,72";"9,17";"12,68";"11,35";"10,06";"6,01";"13,91";"12,88";"12,65";"9,00";"8,95"
"2095-08-29";"8,76";"7,55";"0,53";"0,19";"0,03";"2,49";"0,86";"0,48";"9,29";"1,67";"0,31";"0,09";"3,95"
"2095-08-30";"12,05";"7,03";"3,26";"4,19";"6,88";"3,62";"2,55";"6,66";"12,17";"2,32";"5,09";"4,65";"6,72"
"2095-08-31";"6,55";"13,11";"7,25";"12,67";"7,91";"9,27";"11,32";"10,73";"14,52";"1,02";"8,14";"10,83";"12,34"
"2095-09-01";"3,29";"7,45";"2,62";"8,29";"3,35";"2,54";"4,74";"5,03";"9,04";"1,28";"3,35";"7,79";"6,11"
"2095-09-02";"2,07";"4,02";"8,74";"15,05";"8,46";"7,04";"11,52";"14,77";"2,25";"3,99";"9,81";"7,19";"4,29"
"2095-09-03";"7,44";"12,50";"9,59";"13,24";"11,76";"10,31";"12,48";"8,86";"10,12";"6,63";"9,79";"23,75";"11,75"
"2095-09-04";"8,48";"10,67";"11,42";"10,77";"13,23";"11,08";"11,45";"8,49";"8,69";"12,43";"10,80";"24,54";"9,20"
"2095-09-05";"2,16";"8,09";"2,98";"5,97";"1,47";"4,57";"5,98";"1,95";"5,50";"3,37";"2,60";"2,44";"6,42"
"2095-09-06";"7,34";"3,62";"4,19";"0,65";"2,79";"4,95";"2,90";"0,11";"5,70";"5,87";"3,27";"1,35";"2,57"
"2095-09-07";"9,18";"7,88";"6,89";"9,18";"2,41";"11,67";"11,87";"10,32";"9,89";"2,85";"5,59";"2,11";"9,93"
"2095-09-08";"5,68";"16,40";"5,68";"10,11";"1,50";"9,18";"10,60";"3,10";"15,89";"2,09";"4,90";"0,68";"14,69"
"2095-09-09";"3,37";"4,07";"2,30";"0,82";"0,28";"4,64";"3,57";"0,60";"5,39";"1,25";"1,36";"0,10";"3,99"
"2095-09-10";"3,61";"0,02";"4,54";"5,56";"4,44";"2,56";"3,71";"5,60";"0,67";"4,77";"4,96";"2,27";"0,78"
"2095-09-11";"3,53";"2,16";"8,10";"5,61";"10,88";"5,64";"5,77";"6,62";"1,14";"6,04";"9,32";"6,41";"3,61"
"2095-09-12";"8,93";"9,70";"14,47";"13,99";"12,58";"13,61";"14,63";"12,23";"9,60";"11,09";"14,38";"6,76";"9,97"
"2095-09-13";"5,46";"13,53";"1,31";"5,48";"1,35";"2,24";"3,30";"4,34";"11,22";"3,48";"1,62";"2,77";"8,17"
"2095-09-14";"5,66";"4,11";"4,36";"4,31";"3,09";"3,22";"3,27";"6,44";"2,79";"5,71";"4,05";"1,34";"1,83"
"2095-09-15";"12,11";"9,74";"8,74";"13,01";"5,50";"9,34";"11,06";"7,68";"10,29";"8,44";"8,11";"5,79";"9,12"
"2095-09-16";"6,98";"13,11";"11,41";"15,79";"7,69";"13,19";"15,81";"10,96";"9,36";"5,93";"10,76";"7,27";"13,94"
"2095-09-17";"1,12";"4,24";"2,45";"0,56";"1,07";"3,30";"2,60";"0,06";"0,84";"2,46";"1,72";"0,47";"4,33"
"2095-09-18";"0,58";"0,87";"0,00";"0,03";"0,00";"0,15";"0,00";"0,81";"1,23";"0,83";"0,00";"0,15";"0,80"
"2095-09-19";"3,87";"5,39";"3,91";"0,47";"2,98";"3,45";"1,45";"3,36";"7,25";"4,89";"3,29";"1,35";"4,95"
"2095-09-20";"3,23";"5,79";"6,46";"7,00";"3,34";"6,72";"7,34";"6,73";"5,88";"4,92";"5,58";"1,25";"4,47"
"2095-09-21";"2,77";"7,97";"2,06";"2,95";"0,83";"4,50";"4,12";"2,26";"8,68";"1,91";"1,47";"1,51";"7,04"
"2095-09-22";"4,28";"13,49";"2,19";"1,01";"0,92";"5,73";"3,84";"1,21";"12,06";"2,75";"1,24";"1,87";"11,92"
"2095-09-23";"1,28";"0,24";"2,89";"0,56";"2,10";"2,45";"1,67";"4,35";"0,55";"3,78";"2,30";"1,82";"0,56"
"2095-09-24";"3,51";"6,52";"6,11";"8,16";"4,79";"5,46";"6,64";"11,44";"5,69";"4,16";"6,20";"2,75";"6,06"
"2095-09-25";"0,35";"1,77";"2,00";"4,80";"2,49";"1,38";"3,17";"3,04";"0,55";"0,45";"2,79";"1,41";"2,33"
"2095-09-26";"3,26";"2,55";"2,46";"4,03";"5,48";"0,99";"1,64";"6,38";"3,55";"1,08";"4,25";"3,36";"2,56"
"2095-09-27";"5,02";"6,65";"9,30";"12,84";"8,79";"8,00";"10,62";"9,50";"5,01";"4,98";"10,32";"4,02";"8,78"
"2095-09-28";"1,28";"9,71";"1,77";"3,77";"0,28";"3,07";"3,79";"2,43";"4,01";"0,29";"1,48";"0,14";"7,92"
"2095-09-29";"1,72";"6,95";"0,45";"0,79";"0,87";"1,41";"0,97";"2,42";"5,76";"0,38";"0,33";"4,06";"6,00"
"2095-09-30";"6,01";"6,53";"0,62";"1,98";"0,32";"1,76";"1,14";"0,61";"9,08";"1,19";"0,72";"0,06";"5,83"
"2095-10-01";"11,95";"16,44";"2,18";"4,29";"0,58";"5,94";"4,64";"2,56";"16,13";"1,84";"1,89";"0,65";"13,06"
"2095-10-02";"4,77";"6,37";"10,96";"11,12";"9,25";"9,32";"10,33";"13,86";"6,67";"7,42";"11,06";"5,63";"7,10"
"2095-10-03";"3,03";"8,57";"2,51";"1,96";"0,95";"4,14";"3,24";"0,46";"8,72";"1,52";"1,93";"0,19";"7,54"
"2095-10-04";"2,29";"8,87";"0,00";"0,00";"0,00";"0,97";"0,00";"0,00";"8,31";"0,05";"0,00";"0,00";"7,14"
"2095-10-05";"0,24";"0,00";"0,61";"0,06";"0,41";"0,41";"0,24";"0,01";"0,01";"0,67";"0,50";"0,09";"0,00"
"2095-10-06";"0,37";"0,48";"0,77";"0,55";"0,51";"0,54";"0,30";"2,28";"0,26";"0,84";"0,63";"0,11";"0,40"
"2095-10-07";"0,99";"0,09";"2,95";"1,39";"0,31";"6,20";"5,25";"1,56";"0,62";"0,51";"1,71";"0,04";"3,59"
"2095-10-08";"1,77";"5,17";"4,46";"6,19";"1,05";"7,20";"8,13";"2,41";"2,92";"1,47";"3,44";"0,17";"7,32"
"2095-10-09";"2,24";"4,63";"2,13";"3,90";"0,53";"3,56";"4,06";"6,29";"2,67";"0,92";"1,74";"0,73";"5,13"
"2095-10-10";"0,97";"4,47";"1,03";"1,81";"0,76";"1,15";"1,46";"5,16";"2,21";"0,46";"1,09";"0,84";"2,49"
"2095-10-11";"0,31";"5,20";"0,45";"2,42";"0,42";"0,22";"1,22";"0,96";"2,36";"0,02";"0,75";"0,18";"2,22"
"2095-10-12";"0,69";"2,25";"0,64";"5,17";"0,15";"0,53";"2,68";"1,49";"2,49";"0,01";"1,03";"0,00";"2,04"
"2095-10-13";"1,68";"10,12";"0,55";"4,49";"0,13";"0,92";"2,33";"1,29";"7,20";"0,03";"0,89";"0,00";"6,67"
"2095-10-14";"1,01";"0,40";"0,00";"0,00";"0,00";"0,14";"0,00";"0,00";"0,61";"0,16";"0,00";"0,00";"0,01"
"2095-10-15";"0,00";"0,00";"0,30";"0,53";"0,53";"0,02";"0,21";"0,53";"0,00";"0,02";"0,52";"0,23";"0,00"
"2095-10-16";"0,03";"0,01";"0,08";"0,04";"0,00";"0,21";"0,17";"0,00";"0,02";"0,01";"0,04";"0,00";"0,43"
"2095-10-17";"0,04";"0,95";"0,00";"0,06";"0,00";"0,00";"0,00";"0,26";"0,68";"0,00";"0,00";"0,00";"0,25"
"2095-10-18";"0,09";"1,44";"0,91";"6,51";"0,25";"0,42";"3,42";"2,03";"0,66";"0,15";"1,31";"0,02";"0,48"
"2095-10-19";"0,39";"1,96";"3,62";"9,49";"3,50";"2,64";"5,95";"6,33";"0,63";"0,18";"5,16";"1,12";"3,59"
"2095-10-20";"0,28";"1,74";"0,31";"0,30";"0,01";"0,92";"0,72";"0,68";"1,43";"0,02";"0,17";"0,00";"1,37"
"2095-10-21";"0,07";"1,88";"0,08";"0,09";"0,00";"0,23";"0,19";"0,23";"1,19";"0,01";"0,04";"0,00";"0,28"
"2095-10-22";"0,28";"1,94";"0,60";"0,28";"0,02";"1,76";"1,42";"0,00";"1,07";"0,04";"0,32";"0,00";"3,01"
"2095-10-23";"2,33";"8,33";"3,56";"6,54";"0,54";"7,42";"8,07";"1,39";"5,64";"0,82";"2,71";"0,02";"11,63"
"2095-10-24";"1,22";"3,51";"0,47";"0,23";"0,02";"1,69";"1,19";"0,00";"2,76";"0,09";"0,25";"0,00";"2,76"
"2095-10-25";"0,14";"0,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,61";"0,00";"0,00";"0,00";"0,14"
"2095-10-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-10-27";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,30";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-10-28";"1,31";"6,98";"0,00";"0,00";"0,00";"0,60";"0,00";"0,00";"6,08";"0,01";"0,00";"0,00";"6,27"
"2095-10-29";"1,26";"9,14";"0,28";"0,17";"0,00";"1,71";"0,90";"0,00";"6,49";"0,02";"0,13";"0,00";"7,31"
"2095-10-30";"0,02";"0,01";"0,03";"0,02";"0,00";"0,13";"0,10";"0,00";"0,02";"0,00";"0,01";"0,00";"0,27"
"2095-10-31";"0,06";"1,25";"0,06";"0,05";"0,00";"0,36";"0,25";"0,00";"0,32";"0,00";"0,03";"0,00";"1,02"
"2095-11-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-02";"0,03";"0,53";"0,02";"0,02";"0,00";"0,16";"0,11";"0,00";"0,05";"0,00";"0,01";"0,00";"0,60"
"2095-11-03";"0,05";"1,26";"0,02";"0,03";"0,00";"0,27";"0,16";"0,00";"0,39";"0,00";"0,01";"0,00";"0,75"
"2095-11-04";"0,04";"1,05";"0,01";"0,02";"0,00";"0,17";"0,10";"0,00";"0,56";"0,00";"0,00";"0,00";"0,28"
"2095-11-05";"0,00";"0,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,11";"0,00";"0,00";"0,00";"0,14"
"2095-11-06";"0,01";"0,79";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,32";"0,00";"0,00";"0,00";"0,19"
"2095-11-07";"0,09";"0,42";"0,00";"0,03";"0,00";"0,50";"0,21";"0,00";"0,12";"0,00";"0,00";"0,00";"1,13"
"2095-11-08";"0,00";"0,49";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,46"
"2095-11-09";"0,00";"0,30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09";"0,00";"0,00";"0,00";"0,17"
"2095-11-10";"0,00";"0,72";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,15";"0,00";"0,00";"0,00";"0,05"
"2095-11-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-18";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-19";"0,00";"0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-20";"0,00";"0,31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2095-11-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-22";"0,00";"0,65";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,50"
"2095-11-23";"0,00";"1,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,92"
"2095-11-24";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,08"
"2095-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2095-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2096-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
